key,item
 9143- 1068- 8,422
 9143- 1068- 8,172
 9143- 1068- 8,921
 9143- 1068- 8,1377
 9143- 1068- 8,1154
 6034- 1068- 8,941
 6034- 1068- 8,1291
 6034- 1068- 8,242
 6034- 1068- 8,685
 6034- 1068- 8,914
 6034- 1068- 8,958
 2852- 1068- 8,409
 2852- 1068- 8,1330
 2852- 1068- 8,1268
 2852- 1068- 8,725
 2852- 1068- 8,382
 2852- 1068- 8,998
 7315- 1068- 8,1143
 7315- 1068- 8,1493
 7315- 1068- 8,444
 7315- 1068- 8,473
 7315- 1068- 8,1116
 7315- 1068- 8,1160
 7315- 1068- 8,1443
 6632- 1068- 8,1296
 6632- 1068- 8,1007
 6632- 1068- 8,731
 6632- 1068- 8,1147
 4913- 1068- 8,1157
 4913- 1068- 8,281
 4913- 1068- 8,937
 4913- 1068- 8,115
 4913- 1068- 8,292
 4913- 1068- 8,175
 4913- 1068- 8,525
 5881- 1068- 8,495
 9990- 1068- 8,932
 9990- 1068- 8,1348
 9990- 1068- 8,100
 9990- 1068- 8,728
 9990- 1068- 8,1132
 10008- 1068- 8,822
 10008- 1068- 8,1362
 2139- 1068- 8,719
 2139- 1068- 8,403
 2139- 1068- 8,1352
 1119- 1068- 8,630
 1119- 1068- 8,1086
 1119- 1068- 8,863
 1119- 1068- 8,387
 1119- 1068- 8,1402
 1119- 1068- 8,1472
 1119- 1068- 8,530
 7711- 1068- 8,235
 3501- 1068- 8,1470
 3501- 1068- 8,102
 3501- 1068- 8,678
 8592- 1068- 8,1393
 8592- 1068- 8,1477
 321- 1068- 8,168
 321- 1068- 8,575
 321- 1068- 8,59
 321- 1068- 8,49
 321- 1068- 8,1224
 321- 1068- 8,1228
 321- 1068- 8,486
 3857- 1068- 8,1268
 3857- 1068- 8,1511
 3857- 1068- 8,1195
 3857- 1068- 8,585
 6394- 1068- 8,344
 6394- 1068- 8,1559
 6394- 1068- 8,617
 8239- 1068- 8,1293
 8239- 1068- 8,1416
 6569- 1068- 8,1053
 6569- 1068- 8,1403
 6569- 1068- 8,1499
 6569- 1068- 8,384
 6569- 1068- 8,1026
 6569- 1068- 8,1070
 4285- 1068- 8,204
 4285- 1068- 8,1540
 4285- 1068- 8,1063
 4285- 1068- 8,520
 4285- 1068- 8,591
 4285- 1068- 8,1207
 4285- 1068- 8,504
 4761- 1068- 8,937
 4761- 1068- 8,1220
 4761- 1068- 8,371
 4761- 1068- 8,215
 4761- 1068- 8,1097
 4761- 1068- 8,1153
 4761- 1068- 8,571
 9143- 1068- 8,718
 9143- 1068- 8,1121
 9143- 1068- 8,325
 9143- 1068- 8,329
 9143- 1068- 8,1144
 9143- 1068- 8,1400
 9143- 1068- 8,218
 2998- 1068- 8,295
 2998- 1068- 8,1244
 2998- 1068- 8,1100
 2998- 1068- 8,1117
 6569- 1068- 8,1275
 6569- 1068- 8,986
 6569- 1068- 8,709
 6569- 1068- 8,1125
 4871- 1068- 8,1136
 4871- 1068- 8,260
 4871- 1068- 8,1329
 4871- 1068- 8,94
 4871- 1068- 8,270
 4871- 1068- 8,154
 4871- 1068- 8,503
 8592- 1068- 8,1276
 8592- 1068- 8,640
 8592- 1068- 8,164
 4647- 1068- 8,1439
 4647- 1068- 8,883
 4647- 1068- 8,1406
 4647- 1068- 8,983
 4647- 1068- 8,1106
 4647- 1068- 8,324
 3125- 1068- 8,43
 3125- 1068- 8,60
 3125- 1068- 8,10
 3125- 1068- 8,159
 3125- 1068- 8,1268
 3125- 1068- 8,1058
 3125- 1068- 8,1274
 8775- 1068- 8,623
 8775- 1068- 8,1411
 8775- 1068- 8,190
 8775- 1068- 8,7
 8775- 1068- 8,556
 8775- 1068- 8,467
 8775- 1068- 8,1149
 486- 1068- 8,506
 9262- 1068- 8,664
 9262- 1068- 8,121
 9262- 1068- 8,192
 9262- 1068- 8,808
 9262- 1068- 8,105
 9262- 1068- 8,242
 5851- 1068- 8,132
 5851- 1068- 8,575
 5851- 1068- 8,804
 5851- 1068- 8,847
 5851- 1068- 8,1130
 5851- 1068- 8,281
 3244- 1068- 8,1254
 3244- 1068- 8,711
 3244- 1068- 8,368
 3244- 1068- 8,984
 3244- 1068- 8,695
 3244- 1068- 8,418
 3244- 1068- 8,834
 7812- 1068- 8,580
 7812- 1068- 8,10
 7812- 1068- 8,892
 7812- 1068- 8,1362
 7812- 1068- 8,780
 7812- 1068- 8,969
 7812- 1068- 8,1545
 5851- 1068- 8,437
 5851- 1068- 8,27
 5851- 1068- 8,842
 5851- 1068- 8,1512
 5851- 1068- 8,331
 1578- 1068- 8,756
 1578- 1068- 8,600
 1578- 1068- 8,1482
 5512- 1068- 8,334
 5512- 1068- 8,723
 5512- 1068- 8,700
 5512- 1068- 8,1183
 5512- 1068- 8,1293
 7221- 1068- 8,1025
 7221- 1068- 8,602
 7221- 1068- 8,725
 5642- 1068- 8,336
 5642- 1068- 8,1524
 5642- 1068- 8,249
 5642- 1068- 8,958
 5642- 1068- 8,802
 5642- 1068- 8,126
 5642- 1068- 8,182
 8607- 1088- 9,845
 8607- 1088- 9,1221
 8607- 1088- 9,506
 8607- 1088- 9,1094
 2176- 1088- 9,680
 2176- 1088- 9,963
 2176- 1088- 9,115
 2176- 1088- 9,1517
 4921- 1088- 9,638
 4921- 1088- 9,334
 3487- 1088- 9,251
 3487- 1088- 9,667
 3487- 1088- 9,977
 4377- 1088- 9,401
 4377- 1088- 9,218
 4377- 1088- 9,767
 2286- 1088- 9,726
 2286- 1088- 9,1196
 2286- 1088- 9,613
 2286- 1088- 9,802
 2286- 1088- 9,1379
 2286- 1088- 9,64
 2286- 1088- 9,1306
 7604- 1088- 9,676
 7604- 1088- 9,1345
 7604- 1088- 9,164
 7604- 1088- 9,592
 7604- 1088- 9,37
 7604- 1088- 9,559
 7604- 1088- 9,137
 2995- 1088- 9,1110
 2995- 1088- 9,1259
 2995- 1088- 9,810
 2995- 1088- 9,600
 2995- 1088- 9,816
 2995- 1088- 9,167
 6010- 1088- 9,858
 6010- 1088- 9,436
 6010- 1088- 9,558
 9090- 1088- 9,169
 9090- 1088- 9,1357
 9090- 1088- 9,82
 9090- 1088- 9,791
 9090- 1088- 9,635
 9090- 1088- 9,1517
 5594- 1088- 9,1292
 5594- 1088- 9,350
 5594- 1088- 9,1205
 5594- 1088- 9,1342
 5594- 1088- 9,200
 5594- 1088- 9,96
 5838- 1088- 9,346
 5838- 1088- 9,389
 1746- 1088- 9,1373
 1746- 1088- 9,1230
 1746- 1088- 9,1246
 6914- 1088- 9,470
 6914- 1088- 9,408
 6914- 1088- 9,1423
 6914- 1088- 9,1080
 6914- 1088- 9,137
 6914- 1088- 9,1406
 3014- 1088- 9,1021
 3014- 1088- 9,1530
 3014- 1088- 9,2
 3014- 1088- 9,644
 6361- 1088- 9,1493
 6361- 1088- 9,844
 6361- 1088- 9,89
 6361- 1088- 9,1210
 6361- 1088- 9,135
 6361- 1088- 9,245
 6361- 1088- 9,328
 1566- 1088- 9,979
 1566- 1088- 9,76
 7676- 1086- 9,729
 7676- 1086- 9,53
 7676- 1086- 9,523
 7676- 1086- 9,1085
 7676- 1086- 9,130
 2868- 1086- 9,1315
 2868- 1086- 9,1386
 4796- 1086- 9,770
 2114- 1086- 9,460
 2114- 1086- 9,1249
 2114- 1086- 9,28
 2114- 1086- 9,1403
 2114- 1086- 9,394
 2114- 1086- 9,304
 2114- 1086- 9,987
 3162- 1086- 9,53
 3162- 1086- 9,163
 3162- 1086- 9,246
 3162- 1086- 9,1554
 3162- 1086- 9,745
 3162- 1086- 9,1201
 4071- 1086- 9,189
 4071- 1086- 9,872
 4071- 1086- 9,383
 4071- 1086- 9,705
 1946- 1086- 9,356
 1946- 1086- 9,372
 1946- 1086- 9,322
 7144- 1086- 9,801
 7144- 1086- 9,258
 7144- 1086- 9,1473
 7144- 1086- 9,530
 7144- 1086- 9,241
 1958- 1086- 9,584
 1958- 1086- 9,907
 1958- 1086- 9,1084
 1958- 1086- 9,967
 1958- 1086- 9,1317
 1958- 1086- 9,268
 5494- 1086- 9,721
 5494- 1086- 9,471
 5494- 1086- 9,1220
 5494- 1086- 9,532
 248- 1086- 9,661
 248- 1086- 9,238
 3648- 1086- 9,1382
 3648- 1086- 9,1266
 3648- 1086- 9,57
 3648- 1086- 9,153
 3648- 1086- 9,596
 3648- 1086- 9,1239
 6837- 1086- 9,1422
 6837- 1086- 9,320
 6837- 1086- 9,97
 6837- 1086- 9,1179
 7939- 1086- 9,660
 7939- 1086- 9,1436
 7939- 1086- 9,666
 7663- 1086- 9,184
 7663- 1086- 9,893
 7663- 1086- 9,737
 7663- 1086- 9,61
 7663- 1086- 9,117
 7663- 1086- 9,1093
 7663- 1086- 9,138
 7663- 1086- 9,300
 7383- 1086- 9,352
 7383- 1086- 9,1194
 7383- 1086- 9,225
 7383- 1086- 9,1161
 7383- 1086- 9,325
 7383- 1086- 9,862
 7383- 1086- 9,80
 7383- 1086- 9,868
 310- 1086- 9,1136
 310- 1086- 9,60
 310- 1086- 9,1315
 310- 1086- 9,1398
 310- 1086- 9,1148
 310- 1086- 9,339
 5691- 1076- 9,1243
 5691- 1076- 9,1154
 5691- 1076- 9,278
 5691- 1076- 9,1347
 6950- 1076- 9,3
 6950- 1076- 9,1417
 6950- 1076- 9,1434
 6950- 1076- 9,1384
 6961- 1076- 9,36
 6961- 1076- 9,1318
 1563- 1076- 9,610
 1563- 1076- 9,1133
 1563- 1076- 9,710
 1563- 1076- 9,833
 1563- 1076- 9,51
 1563- 1076- 9,1253
 9226- 1076- 9,78
 389- 1076- 9,1130
 389- 1076- 9,1107
 389- 1076- 9,31
 389- 1076- 9,142
 9777- 1076- 9,951
 9777- 1076- 9,913
 1017- 1076- 9,485
 1017- 1076- 9,1167
 1017- 1076- 9,264
 1017- 1076- 9,1001
 474- 1076- 9,360
 10024- 1076- 9,942
 2504- 1076- 9,926
 2504- 1076- 9,1381
 7443- 1076- 9,460
 2113- 1076- 9,988
 2113- 1076- 9,366
 2113- 1076- 9,1088
 7863- 1076- 9,690
 7863- 1076- 9,919
 9606- 1076- 9,1289
 9292- 1076- 9,407
 9292- 1076- 9,623
 2286- 1076- 9,1272
 2286- 1076- 9,730
 2286- 1076- 9,386
 2286- 1076- 9,1002
 2286- 1076- 9,713
 2286- 1076- 9,436
 2286- 1076- 9,852
 8531- 1084- 9,404
 8531- 1084- 9,1392
 8531- 1084- 9,716
 8531- 1084- 9,1283
 8531- 1084- 9,701
 8531- 1084- 9,890
 8531- 1084- 9,1467
 3335- 1084- 9,67
 3335- 1084- 9,1215
 3335- 1084- 9,472
 9854- 1084- 9,456
 9854- 1084- 9,1192
 9854- 1084- 9,1369
 9854- 1084- 9,1252
 9854- 1084- 9,44
 9854- 1084- 9,139
 9854- 1084- 9,582
 2121- 1084- 9,1262
 2121- 1084- 9,719
 9462- 1084- 9,1062
 9462- 1084- 9,174
 474- 1084- 9,1064
 474- 1084- 9,975
 474- 1084- 9,99
 8326- 1084- 9,788
 8326- 1084- 9,1391
 8326- 1084- 9,1553
 8326- 1084- 9,239
 8326- 1084- 9,1480
 8326- 1084- 9,871
 8326- 1084- 9,1141
 9606- 1084- 9,435
 7332- 1084- 9,951
 7332- 1084- 9,1288
 5315- 1084- 9,1471
 5315- 1084- 9,142
 5315- 1084- 9,186
 5315- 1084- 9,469
 5315- 1084- 9,1178
 5315- 1084- 9,1022
 7550- 1084- 9,1220
 7550- 1084- 9,876
 2021- 1084- 9,261
 8285- 1084- 9,1509
 8285- 1084- 9,1153
 8285- 1084- 9,1076
 8285- 1084- 9,893
 8285- 1084- 9,1442
 8285- 1084- 9,1353
 4912- 1084- 9,1073
 4912- 1084- 9,1290
 4912- 1084- 9,641
 4912- 1084- 9,1444
 4912- 1084- 9,1007
 4912- 1084- 9,1489
 4912- 1084- 9,42
 4718- 1084- 9,93
 4718- 1084- 9,776
 10263- 1084- 9,1265
 10263- 1084- 9,1109
 10263- 1084- 9,433
 10263- 1084- 9,903
 10263- 1084- 9,1464
 7652- 1084- 9,582
 7652- 1084- 9,40
 7652- 1084- 9,110
 7652- 1084- 9,726
 7652- 1084- 9,23
 7652- 1084- 9,160
 9292- 1069- 9,1220
 9292- 1069- 9,105
 9292- 1069- 9,747
 9292- 1069- 9,377
 10184- 1069- 9,947
 2743- 1069- 9,930
 2743- 1069- 9,1386
 7452- 1069- 9,464
 5391- 1069- 9,1090
 5391- 1069- 9,468
 5391- 1069- 9,1190
 7934- 1069- 9,695
 7934- 1069- 9,924
 9806- 1069- 9,1294
 9462- 1069- 9,412
 9462- 1069- 9,628
 3518- 1069- 9,986
 3518- 1069- 9,443
 3518- 1069- 9,100
 3518- 1069- 9,715
 3518- 1069- 9,426
 3518- 1069- 9,150
 3330- 1069- 9,453
 3330- 1069- 9,482
 3330- 1069- 9,1125
 3330- 1069- 9,1169
 3330- 1069- 9,1452
 3330- 1069- 9,603
 3330- 1069- 9,33
 3330- 1069- 9,915
 7409- 1069- 9,557
 7409- 1069- 9,147
 7409- 1069- 9,962
 7409- 1069- 9,74
 7409- 1069- 9,450
 5270- 1069- 9,488
 5270- 1069- 9,332
 141- 1069- 9,1008
 141- 1069- 9,1158
 141- 1069- 9,708
 141- 1069- 9,498
 141- 1069- 9,715
 141- 1069- 9,66
 4044- 1069- 9,1145
 4044- 1069- 9,722
 4044- 1069- 9,845
 4044- 1069- 9,63
 1117- 1069- 9,246
 1117- 1069- 9,302
 1117- 1069- 9,1278
 1117- 1069- 9,323
 1117- 1069- 9,485
 2701- 1069- 9,1190
 2701- 1069- 9,248
 2701- 1069- 9,1103
 2701- 1069- 9,1240
 2701- 1069- 9,98
 2701- 1069- 9,1552
 2316- 1069- 9,244
 5318- 1087- 10,78
 5318- 1087- 10,95
 2439- 1087- 10,145
 5318- 1087- 10,1486
 5318- 1087- 10,544
 4485- 1087- 10,1344
 4485- 1087- 10,629
 4485- 1087- 10,1217
 4485- 1087- 10,595
 4485- 1087- 10,1317
 5536- 1087- 10,728
 5536- 1087- 10,918
 5536- 1087- 10,1494
 5536- 1087- 10,179
 5536- 1087- 10,1421
 5536- 1087- 10,812
 5536- 1087- 10,668
 3601- 1087- 10,1546
 3601- 1087- 10,416
 3601- 1087- 10,1419
 3601- 1087- 10,383
 3601- 1087- 10,1519
 3601- 1087- 10,84
 1013- 1087- 10,697
 1013- 1087- 10,967
 1013- 1087- 10,984
 1013- 1087- 10,934
 1013- 1087- 10,1083
 1013- 1087- 10,634
 1013- 1087- 10,424
 7146- 1087- 10,674
 7146- 1087- 10,1450
 7146- 1087- 10,680
 10232- 1087- 10,1464
 10232- 1087- 10,615
 10232- 1087- 10,459
 10232- 1087- 10,1341
 10232- 1087- 10,1398
 10232- 1087- 10,815
 7176- 1087- 10,932
 8388- 1087- 10,476
 8388- 1087- 10,1291
 8388- 1087- 10,1547
 2063- 1087- 10,136
 2063- 1087- 10,313
 2063- 1087- 10,197
 2063- 1087- 10,546
 2063- 1087- 10,1056
 2063- 1087- 10,1499
 2063- 1087- 10,170
 3795- 1087- 10,1247
 3795- 1087- 10,904
 3795- 1087- 10,1520
 3608- 1087- 10,638
 3608- 1087- 10,1174
 3608- 1087- 10,1536
 3608- 1087- 10,1180
 3608- 1087- 10,1104
 3608- 1087- 10,920
 3608- 1087- 10,1470
 3608- 1087- 10,1380
 1013- 1087- 10,1461
 1013- 1087- 10,651
 2697- 1087- 10,196
 2697- 1087- 10,185
 2697- 1087- 10,1361
 2697- 1087- 10,951
 6081- 1087- 10,988
 6081- 1087- 10,1338
 6081- 1087- 10,1434
 6081- 1087- 10,319
 6081- 1087- 10,961
 6081- 1087- 10,1005
 1183- 1087- 10,1309
 1183- 1087- 10,1086
 1183- 1087- 10,610
 1183- 1087- 10,67
 1183- 1087- 10,138
 1614- 1087- 10,711
 1614- 1087- 10,1393
 1614- 1087- 10,491
 1614- 1087- 10,1227
 1614- 1087- 10,990
 7158- 1087- 10,334
 7158- 1087- 10,551
 815- 1087- 10,909
 815- 1087- 10,366
 815- 1087- 10,436
 815- 1087- 10,1052
 815- 1087- 10,349
 815- 1087- 10,486
 815- 1087- 10,902
 7700- 1087- 10,526
 7700- 1087- 10,370
 7700- 1087- 10,1349
 7700- 1087- 10,1405
 7700- 1087- 10,823
 7700- 1087- 10,1012
 7700- 1087- 10,30
 5975- 1087- 10,479
 5975- 1087- 10,483
 5975- 1087- 10,1299
 5975- 1087- 10,1555
 5975- 1087- 10,373
 9191- 1087- 10,825
 9191- 1087- 10,255
 6812- 1087- 10,931
 6812- 1087- 10,1080
 6812- 1087- 10,631
 6812- 1087- 10,421
 6812- 1087- 10,637
 5071- 1087- 10,1184
 5071- 1087- 10,296
 5071- 1087- 10,672
 7994- 1087- 10,522
 7994- 1087- 10,406
 7994- 1087- 10,755
 4235- 1087- 10,1284
 4235- 1087- 10,1554
 4235- 1087- 10,13
 1641- 1087- 10,504
 1641- 1087- 10,27
 1641- 1087- 10,1042
 1641- 1087- 10,1113
 7146- 1087- 10,976
 7146- 1087- 10,1313
 3761- 1087- 10,1496
 3761- 1087- 10,580
 3761- 1087- 10,210
 3761- 1087- 10,493
 3761- 1087- 10,1202
 3761- 1087- 10,1046
 7700- 1087- 10,74
 7700- 1087- 10,145
 7700- 1087- 10,761
 7700- 1087- 10,58
 534- 1087- 10,162
 534- 1087- 10,711
 534- 1087- 10,208
 8952- 1087- 10,725
 8952- 1087- 10,143
 8952- 1087- 10,332
 8952- 1087- 10,908
 9559- 1087- 10,1518
 9559- 1087- 10,881
 9559- 1087- 10,819
 9559- 1087- 10,276
 8821- 1087- 10,662
 8821- 1087- 10,307
 7614- 1087- 10,384
 7614- 1087- 10,413
 7614- 1087- 10,1055
 7614- 1087- 10,1099
 7614- 1087- 10,1382
 7614- 1087- 10,533
 7614- 1087- 10,1521
 7860- 1087- 10,573
 7860- 1087- 10,989
 7860- 1087- 10,1299
 7860- 1087- 10,783
 7860- 1087- 10,773
 7146- 1076- 10,1420
 7146- 1076- 10,305
 7146- 1076- 10,948
 7146- 1076- 10,991
 7146- 1076- 10,1274
 7146- 1076- 10,12
 7146- 1076- 10,1414
 7279- 1076- 10,465
 7279- 1076- 10,881
 2063- 1076- 10,280
 2063- 1076- 10,1416
 2063- 1076- 10,1538
 2063- 1076- 10,756
 2063- 1076- 10,1545
 2063- 1076- 10,324
 2063- 1076- 10,140
 1550- 1076- 10,1349
 1550- 1076- 10,180
 1550- 1076- 10,254
 5071- 1076- 10,1076
 5071- 1076- 10,560
 5071- 1076- 10,963
 5071- 1076- 10,167
 5071- 1076- 10,171
 5071- 1076- 10,986
 5223- 1076- 10,1529
 5223- 1076- 10,28
 5223- 1076- 10,1003
 5223- 1076- 10,901
 4485- 1076- 10,1217
 4485- 1076- 10,529
 4485- 1076- 10,1450
 8077- 1076- 10,262
 8077- 1076- 10,1105
 8077- 1076- 10,136
 8077- 1076- 10,1072
 8077- 1076- 10,235
 8077- 1076- 10,772
 8077- 1076- 10,1134
 8203- 1076- 10,909
 8203- 1076- 10,699
 8203- 1076- 10,915
 8203- 1076- 10,266
 8203- 1076- 10,1069
 8203- 1076- 10,632
 8203- 1076- 10,1115
 7158- 1076- 10,1366
 7158- 1076- 10,1277
 7158- 1076- 10,401
 7158- 1076- 10,1056
 7158- 1076- 10,235
 9197- 1076- 10,1110
 5536- 1076- 10,1427
 5536- 1076- 10,1510
 5536- 1076- 10,1260
 5536- 1076- 10,451
 5536- 1076- 10,907
 5536- 1076- 10,684
 5536- 1076- 10,208
 3795- 1076- 10,821
 3795- 1076- 10,1330
 3795- 1076- 10,215
 1425- 1076- 10,492
 1425- 1076- 10,442
 1425- 1076- 10,592
 7146- 1076- 10,1522
 7146- 1076- 10,34
 7146- 1076- 10,650
 5223- 1076- 10,912
 5223- 1076- 10,1449
 3957- 1076- 10,673
 3957- 1076- 10,1022
 3957- 1076- 10,1532
 3957- 1076- 10,417
 3957- 1076- 10,646
 1402- 1076- 10,647
 1402- 1076- 10,344
 5318- 1076- 10,260
 5318- 1076- 10,676
 5318- 1076- 10,986
 5536- 1076- 10,410
 5536- 1076- 10,227
 5536- 1076- 10,776
 3080- 1076- 10,735
 3080- 1076- 10,1205
 3080- 1076- 10,622
 3080- 1076- 10,812
 3080- 1076- 10,1388
 3080- 1076- 10,73
 3080- 1076- 10,1315
 1641- 1076- 10,685
 1641- 1076- 10,1354
 1641- 1076- 10,173
 1641- 1076- 10,602
 1641- 1076- 10,46
 1641- 1076- 10,568
 1641- 1076- 10,146
 7917- 1076- 10,1119
 7917- 1076- 10,1268
 7917- 1076- 10,819
 7917- 1076- 10,609
 7917- 1076- 10,825
 7917- 1076- 10,176
 6041- 1076- 10,867
 6041- 1076- 10,445
 6041- 1076- 10,567
 4235- 1076- 10,178
 4235- 1076- 10,1366
 4235- 1076- 10,91
 4235- 1076- 10,800
 4235- 1076- 10,644
 4235- 1076- 10,1526
 1550- 1076- 10,1301
 1550- 1076- 10,359
 1550- 1076- 10,1214
 1550- 1076- 10,1351
 1550- 1076- 10,209
 1550- 1076- 10,105
 1550- 1076- 10,1147
 7700- 1076- 10,267
 7700- 1076- 10,323
 7700- 1076- 10,1299
 7700- 1076- 10,1488
 7700- 1076- 10,506
 3602- 1076- 10,1186
 3602- 1076- 10,244
 3602- 1076- 10,1512
 3602- 1076- 10,1236
 3602- 1076- 10,94
 3602- 1076- 10,404
 3602- 1076- 10,1446
 3602- 1076- 10,1436
 3602- 1076- 10,1340
 3602- 1076- 10,1024
 3602- 1076- 10,414
 3602- 1076- 10,271
 3602- 1076- 10,287
 3602- 1076- 10,237
 8287- 1076- 10,102
 8287- 1076- 10,772
 8287- 1076- 10,1148
 8287- 1076- 10,19
 8287- 1076- 10,1022
 670- 1076- 10,742
 670- 1076- 10,1212
 670- 1076- 10,216
 670- 1076- 10,819
 670- 1076- 10,1395
 670- 1076- 10,1225
 670- 1076- 10,909
 1836- 1076- 10,692
 1836- 1076- 10,1362
 1836- 1076- 10,1325
 1836- 1076- 10,609
 1836- 1076- 10,54
 1836- 1076- 10,576
 1836- 1076- 10,153
 5071- 1076- 10,738
 5071- 1076- 10,888
 5071- 1076- 10,25
 5071- 1076- 10,228
 5071- 1076- 10,445
 1390- 1076- 10,991
 1390- 1076- 10,1247
 6081- 1076- 10,1284
 6081- 1076- 10,781
 6081- 1076- 10,1463
 6081- 1076- 10,974
 3419- 1076- 10,1091
 3419- 1076- 10,947
 3419- 1076- 10,639
 3419- 1076- 10,723
 3419- 1076- 10,473
 3419- 1076- 10,1222
 3419- 1076- 10,533
 5071- 1076- 10,783
 5071- 1076- 10,706
 5071- 1076- 10,523
 5071- 1076- 10,1072
 5071- 1076- 10,983
 5071- 1076- 10,107
 3080- 1079- 10,434
 3080- 1079- 10,1343
 534- 1079- 10,954
 534- 1079- 10,611
 534- 1079- 10,1227
 534- 1079- 10,937
 534- 1079- 10,661
 534- 1079- 10,1077
 3761- 1079- 10,1091
 3761- 1079- 10,175
 3761- 1079- 10,219
 3761- 1079- 10,502
 5008- 1079- 10,473
 5975- 1079- 10,523
 9743- 1079- 10,960
 9743- 1079- 10,1376
 9743- 1079- 10,128
 9743- 1079- 10,756
 9743- 1079- 10,1159
 10095- 1079- 10,849
 10095- 1079- 10,1292
 10095- 1079- 10,377
 1062- 1079- 10,58
 4250- 1079- 10,1040
 4250- 1079- 10,1523
 4250- 1079- 10,75
 4250- 1079- 10,158
 4250- 1079- 10,1466
 4250- 1079- 10,657
 1325- 1079- 10,508
 1325- 1079- 10,4
 1325- 1079- 10,395
 1325- 1079- 10,1464
 1325- 1079- 10,229
 1325- 1079- 10,406
 1325- 1079- 10,289
 1325- 1079- 10,639
 3957- 1079- 10,1288
 3601- 1079- 10,1537
 3601- 1079- 10,1154
 3601- 1079- 10,1159
 3601- 1079- 10,416
 3601- 1079- 10,672
 3601- 1079- 10,1048
 3601- 1079- 10,333
 3601- 1079- 10,921
 3080- 1079- 10,137
 3080- 1079- 10,1485
 3080- 1079- 10,143
 3080- 1079- 10,1052
 5223- 1079- 10,278
 5223- 1079- 10,1453
 9349- 1079- 10,305
 9349- 1079- 10,228
 9349- 1079- 10,45
 9349- 1079- 10,594
 2063- 1079- 10,1497
 2063- 1079- 10,1326
 2063- 1079- 10,1010
 2063- 1079- 10,401
 2063- 1079- 10,671
 3608- 1079- 10,1084
 3608- 1079- 10,1394
 3608- 1079- 10,465
 3608- 1079- 10,868
 1550- 1079- 10,53
 1550- 1079- 10,1374
 1550- 1079- 10,1257
 1550- 1079- 10,49
 1550- 1079- 10,558
 2481- 1079- 10,109
 2481- 1079- 10,87
 2481- 1079- 10,569
 2481- 1079- 10,679
 2481- 1079- 10,763
 2481- 1079- 10,513
 2481- 1079- 10,1262
 9191- 1079- 10,1222
 9191- 1079- 10,1398
 9191- 1079- 10,1282
 9191- 1079- 10,73
 9191- 1079- 10,583
 6812- 1079- 10,700
 6812- 1079- 10,677
 6812- 1079- 10,1159
 6812- 1079- 10,856
 6812- 1079- 10,939
 6812- 1079- 10,689
 6812- 1079- 10,1438
 6812- 1079- 10,749
 1641- 1079- 10,814
 1641- 1079- 10,1457
 1641- 1079- 10,1500
 1641- 1079- 10,225
 1641- 1079- 10,934
 7917- 1079- 10,988
 7917- 1079- 10,179
 7917- 1079- 10,1048
 7917- 1079- 10,412
 7917- 1079- 10,1493
 7917- 1079- 10,1364
 7917- 1079- 10,1021
 5605- 1079- 10,1404
 5605- 1079- 10,489
 5605- 1079- 10,532
 5605- 1079- 10,815
 5605- 1079- 10,1111
 8952- 1079- 10,1190
 8952- 1079- 10,380
 8952- 1079- 10,836
 8952- 1079- 10,613
 8952- 1079- 10,137
 8952- 1079- 10,1152
 8952- 1079- 10,1223
 5053- 1079- 10,145
 5053- 1079- 10,787
 5053- 1079- 10,417
 5053- 1079- 10,700
 5053- 1079- 10,1410
 5053- 1079- 10,1253
 5053- 1079- 10,577
 1390- 1079- 10,721
 1390- 1079- 10,617
 5008- 1079- 10,842
 5008- 1079- 10,1378
 3761- 1079- 10,602
 3761- 1079- 10,952
 3761- 1079- 10,1461
 3761- 1079- 10,346
 2063- 1079- 10,64
 2063- 1079- 10,280
 2063- 1079- 10,775
 2063- 1079- 10,20
 2063- 1079- 10,94
 2063- 1079- 10,577
 2063- 1079- 10,273
 1343- 1079- 10,616
 1343- 1079- 10,1007
 1343- 1079- 10,518
 1343- 1079- 10,841
 8287- 1079- 10,491
 8287- 1079- 10,508
 8287- 1079- 10,458
 8287- 1079- 10,608
 6812- 1079- 10,392
 6812- 1079- 10,808
 6812- 1079- 10,1117
 6812- 1079- 10,602
 6041- 1079- 10,695
 2481- 1079- 10,1464
 2481- 1079- 10,1508
 2481- 1079- 10,233
 2481- 1079- 10,528
 2481- 1079- 10,372
 7917- 1079- 10,89
 7917- 1079- 10,545
 7917- 1079- 10,322
 7917- 1079- 10,1404
 7917- 1079- 10,861
 5536- 1079- 10,1206
 5536- 1079- 10,1117
 5536- 1079- 10,241
 5536- 1079- 10,896
 2481- 1079- 10,1013
 1343- 1090- 10,568
 1343- 1090- 10,1477
 1343- 1090- 10,308
 4235- 1090- 10,1211
 4235- 1090- 10,1107
 4235- 1090- 10,591
 4235- 1090- 10,995
 4235- 1090- 10,198
 1641- 1090- 10,1225
 1641- 1090- 10,1454
 1641- 1090- 10,1497
 1641- 1090- 10,222
 1641- 1090- 10,932
 7376- 1090- 10,888
 7376- 1090- 10,79
 7376- 1090- 10,948
 7376- 1090- 10,312
 7376- 1090- 10,249
 7376- 1090- 10,1264
 1550- 1090- 10,64
 1550- 1090- 10,241
 1550- 1090- 10,124
 1550- 1090- 10,474
 1550- 1090- 10,983
 1550- 1090- 10,1013
 1550- 1090- 10,97
